rho,gamma,delta,alpha,kappa,beta_judge,top1_hit,top3_hit,posterior_consistency,map_match_rate,weighted_score,seasons_run,status
0.55,0.6,1.8,5.0,0.2,4.0,0.3825503355704698,0.7818791946308725,0.49863615858547167,0.5416666666666666,0.6771880818289511,34,completed
0.55,0.6,1.8,5.0,0.3,2.0,0.36577181208053694,0.7818791946308725,0.4958676375367078,0.5189393939393939,0.6720889230737438,34,completed
0.55,0.6,1.8,5.0,0.4,2.0,0.35570469798657717,0.7684563758389261,0.48404986499784713,0.5037878787878788,0.6586413742605007,34,completed
0.55,0.6,1.8,5.0,0.3,4.0,0.35906040268456374,0.7818791946308725,0.49574295972193877,0.5378787878787878,0.6758518662986688,34,completed
0.55,0.6,1.8,5.0,0.4,4.0,0.34563758389261745,0.7785234899328859,0.4957289573089877,0.5265151515151515,0.6715629157245594,34,completed
0.55,0.6,1.8,7.0,0.2,2.0,0.3691275167785235,0.7684563758389261,0.5212497059807428,0.5833333333333334,0.6819904333661709,34,completed
0.55,0.6,1.8,7.0,0.2,4.0,0.35570469798657717,0.7919463087248322,0.5232512003212088,0.5757575757575758,0.6949695404506562,34,completed
0.55,0.6,1.8,7.0,0.3,2.0,0.37583892617449666,0.7818791946308725,0.5087590520234004,0.5378787878787878,0.6784550847589611,34,completed
0.55,0.6,1.8,7.0,0.3,4.0,0.35906040268456374,0.7751677852348994,0.5139796446058157,0.571969696969697,0.6822905394560422,34,completed
0.55,0.6,1.8,7.0,0.4,2.0,0.3624161073825503,0.7751677852348994,0.49123855451888093,0.5189393939393939,0.6671362608325946,34,completed
0.55,0.6,1.8,7.0,0.4,4.0,0.3724832214765101,0.7684563758389261,0.5093047735441824,0.5416666666666666,0.6712681135455254,34,completed
0.55,0.7,1.2,3.0,0.2,2.0,0.3724832214765101,0.7818791946308725,0.4674447867331686,0.4810606060606061,0.6588285953372784,34,completed
0.55,0.7,1.2,3.0,0.2,4.0,0.3724832214765101,0.7885906040268457,0.4757508907227044,0.48484848484848486,0.6652742375303452,34,completed
0.55,0.7,1.2,3.0,0.3,2.0,0.37919463087248323,0.761744966442953,0.45244440714418166,0.4583333333333333,0.6392025279612749,34,completed
0.55,0.7,1.2,3.0,0.3,4.0,0.3724832214765101,0.7449664429530202,0.45757786126855127,0.4696969696969697,0.6324348319649162,34,completed
0.55,0.7,1.2,3.0,0.4,2.0,0.37919463087248323,0.761744966442953,0.44868078133391137,0.45454545454545453,0.637692227041645,34,completed
0.55,0.7,1.2,3.0,0.4,4.0,0.3724832214765101,0.7449664429530202,0.45080951928909824,0.4583333333333333,0.6288084362962985,34,completed
0.55,0.7,1.2,5.0,0.2,2.0,0.3691275167785235,0.761744966442953,0.47056279192663103,0.4962121212121212,0.6504019624935222,34,completed
0.55,0.7,1.2,5.0,0.3,2.0,0.36577181208053694,0.7550335570469798,0.4620482367290764,0.4696969696969697,0.6393691755133971,34,completed
0.55,0.7,1.2,5.0,0.2,4.0,0.3825503355704698,0.7785234899328859,0.48791225308624386,0.5189393939393939,0.6684844233648591,34,completed
0.55,0.7,1.2,5.0,0.3,4.0,0.37583892617449666,0.7651006711409396,0.45933554889859074,0.4696969696969697,0.6448669064036758,34,completed
0.55,0.7,1.2,5.0,0.4,2.0,0.36577181208053694,0.7449664429530202,0.4498928405194862,0.45075757575757575,0.6271099490272245,34,completed
0.55,0.7,1.2,5.0,0.4,4.0,0.3724832214765101,0.738255033557047,0.46326559236388176,0.4772727272727273,0.63106068406155,34,completed
0.55,0.7,1.2,7.0,0.2,2.0,0.3691275167785235,0.7651006711409396,0.4843967304745452,0.5037878787878788,0.6566973245370485,34,completed
0.55,0.7,1.2,7.0,0.2,4.0,0.3724832214765101,0.7785234899328859,0.48419402055887967,0.5151515151515151,0.6669832011018105,34,completed
0.55,0.7,1.2,7.0,0.3,2.0,0.35906040268456374,0.7718120805369127,0.46188170586681854,0.4621212121212121,0.6478878319197537,34,completed
0.55,0.7,1.2,7.0,0.3,4.0,0.3825503355704698,0.7516778523489933,0.4825176651520917,0.48484848484848486,0.6444799414095114,34,completed
0.55,0.7,1.2,7.0,0.4,2.0,0.3691275167785235,0.7516778523489933,0.453136295333421,0.45454545454545453,0.6325430613851711,34,completed
0.55,0.7,1.2,7.0,0.4,4.0,0.37919463087248323,0.7483221476510067,0.46404041665641194,0.4734848484848485,0.6364983416188561,34,completed
0.55,0.7,1.5,3.0,0.2,2.0,0.3624161073825503,0.7885906040268457,0.4680632875290974,0.4962121212121212,0.666009444164351,34,completed
0.55,0.7,1.5,3.0,0.2,4.0,0.36577181208053694,0.802013422818792,0.47522501669299316,0.4962121212121212,0.6754954812722981,34,completed
0.55,0.7,1.5,3.0,0.3,2.0,0.35570469798657717,0.7583892617449665,0.45521390089712543,0.4772727272727273,0.6415308826809505,34,completed
0.55,0.7,1.5,3.0,0.3,4.0,0.3523489932885906,0.7516778523489933,0.46307937473462624,0.48863636363636365,0.641349859083594,34,completed
0.55,0.7,1.5,3.0,0.4,2.0,0.35906040268456374,0.7516778523489933,0.4481000667871082,0.45454545454545453,0.6315358156759086,34,completed
0.55,0.7,1.5,5.0,0.2,4.0,0.36577181208053694,0.7986577181208053,0.49470712216616186,0.5227272727272727,0.6826815098511702,34,completed
0.55,0.7,1.5,3.0,0.4,4.0,0.348993288590604,0.7516778523489933,0.4446056059504828,0.4659090909090909,0.6331096507813107,34,completed
0.55,0.7,1.5,5.0,0.2,2.0,0.3724832214765101,0.785234899328859,0.48442413176008786,0.5037878787878788,0.6687833417069088,34,completed
0.55,0.7,1.5,5.0,0.3,2.0,0.36577181208053694,0.7583892617449665,0.46948573267990074,0.48863636363636365,0.6466579763102327,34,completed
0.55,0.7,1.5,5.0,0.3,4.0,0.35570469798657717,0.7516778523489933,0.46630343474249075,0.48863636363636365,0.641994671085167,34,completed
0.55,0.7,1.5,5.0,0.4,2.0,0.3624161073825503,0.738255033557047,0.45935162274724617,0.4734848484848485,0.6295203143806472,34,completed
0.55,0.7,1.5,5.0,0.4,4.0,0.36577181208053694,0.7550335570469798,0.46026357960713143,0.4810606060606061,0.6412849713617353,34,completed
0.55,0.7,1.5,7.0,0.2,2.0,0.37583892617449666,0.785234899328859,0.5015147389732666,0.5454545454545454,0.6805347964828778,34,completed
0.55,0.7,1.5,7.0,0.2,4.0,0.3691275167785235,0.7919463087248322,0.503852486238489,0.5416666666666666,0.6842716158159304,34,completed
0.55,0.7,1.5,7.0,0.3,2.0,0.3624161073825503,0.785234899328859,0.48176207308867147,0.5075757575757576,0.6690085057302013,34,completed
0.55,0.7,1.5,7.0,0.3,4.0,0.34563758389261745,0.7550335570469798,0.4771888155209904,0.48863636363636365,0.6461851700596587,34,completed
0.55,0.7,1.5,7.0,0.4,2.0,0.3724832214765101,0.7483221476510067,0.4651034108905854,0.4810606060606061,0.6382260919808423,34,completed
0.55,0.7,1.5,7.0,0.4,4.0,0.35906040268456374,0.7483221476510067,0.47182173116113213,0.48863636363636365,0.6410849075501032,34,completed
0.55,0.7,1.8,3.0,0.2,2.0,0.3691275167785235,0.7885906040268457,0.4744437489727743,0.5037878787878788,0.668800687968238,34,completed
0.55,0.7,1.8,3.0,0.2,4.0,0.3724832214765101,0.785234899328859,0.4792516914384504,0.5,0.6669912778850055,34,completed
0.55,0.7,1.8,3.0,0.3,2.0,0.3724832214765101,0.7583892617449665,0.46512027682423757,0.48863636363636365,0.6457848851391,34,completed
0.55,0.7,1.8,3.0,0.4,2.0,0.36577181208053694,0.7885906040268457,0.4716480180874875,0.48863636363636365,0.6652112387608776,34,completed
0.55,0.7,1.8,3.0,0.3,4.0,0.3624161073825503,0.7785234899328859,0.4783610775704856,0.49242424242424243,0.6612711579586771,34,completed
0.55,0.7,1.8,3.0,0.4,4.0,0.3724832214765101,0.7919463087248322,0.47651692889341324,0.5,0.670471171013582,34,completed
0.55,0.7,1.8,5.0,0.2,2.0,0.37583892617449666,0.7885906040268457,0.49048150294935067,0.5151515151515151,0.6742809660362806,34,completed
0.55,0.7,1.8,5.0,0.2,4.0,0.3691275167785235,0.7919463087248322,0.5216595897368266,0.5606060606060606,0.6916209153034767,34,completed
0.55,0.7,1.8,5.0,0.3,2.0,0.37583892617449666,0.802013422818792,0.49889741805351684,0.5378787878787878,0.688563294877736,34,completed
0.55,0.7,1.8,5.0,0.3,4.0,0.36577181208053694,0.7919463087248322,0.4933013192031702,0.5303030303030303,0.6798886551361394,34,completed
0.55,0.7,1.8,5.0,0.4,2.0,0.35906040268456374,0.7751677852348994,0.4735652994541626,0.48863636363636365,0.6575410037590449,34,completed
0.55,0.7,1.8,5.0,0.4,4.0,0.3691275167785235,0.7550335570469798,0.4838607890109104,0.5075757575757576,0.6513074435455215,34,completed
0.55,0.7,1.8,7.0,0.2,2.0,0.36577181208053694,0.7885906040268457,0.5055376922494582,0.5492424242424242,0.6841103857144838,34,completed
0.55,0.7,1.8,7.0,0.2,4.0,0.3825503355704698,0.7885906040268457,0.5059302956629005,0.5454545454545454,0.6834313306395965,34,completed
0.55,0.7,1.8,7.0,0.3,2.0,0.36577181208053694,0.7718120805369127,0.5072209044751933,0.5568181818181818,0.6758950655808227,34,completed
0.55,0.7,1.8,7.0,0.3,4.0,0.35906040268456374,0.7718120805369127,0.5059275558131983,0.5416666666666666,0.6726060928181206,34,completed
0.55,0.7,1.8,7.0,0.4,2.0,0.3691275167785235,0.7718120805369127,0.49519087601405215,0.5340909090909091,0.6689436053431399,34,completed
0.55,0.7,1.8,7.0,0.4,4.0,0.37583892617449666,0.7751677852348994,0.5048439580256651,0.5416666666666666,0.674402796079406,34,completed
0.55,0.8,1.2,3.0,0.2,2.0,0.36577181208053694,0.7919463087248322,0.4647743429600405,0.4696969696969697,0.6620620477663013,34,completed
0.55,0.8,1.2,3.0,0.2,4.0,0.3724832214765101,0.7751677852348994,0.4622802963085797,0.4772727272727273,0.653011275857201,34,completed
0.55,0.8,1.2,3.0,0.3,2.0,0.3691275167785235,0.7348993288590604,0.45299973342615363,0.44696969696969696,0.6209334833946064,34,completed
0.55,0.8,1.2,3.0,0.3,4.0,0.3724832214765101,0.7483221476510067,0.4616352997264771,0.4696969696969697,0.6352597424752934,34,completed
0.55,0.8,1.2,3.0,0.4,2.0,0.35906040268456374,0.7348993288590604,0.45460059637387423,0.4583333333333333,0.6235263832568778,34,completed
0.55,0.8,1.2,3.0,0.4,4.0,0.3624161073825503,0.7416107382550335,0.4511587591909187,0.45454545454545453,0.6261072857002948,34,completed
0.55,0.8,1.2,5.0,0.2,2.0,0.37583892617449666,0.7818791946308725,0.46613814380918756,0.4810606060606061,0.6585672667524822,34,completed
0.55,0.8,1.2,5.0,0.2,4.0,0.3825503355704698,0.7818791946308725,0.4843572006073633,0.4962121212121212,0.6652413811424204,34,completed
0.55,0.8,1.2,5.0,0.3,2.0,0.3624161073825503,0.7449664429530202,0.46191549062299625,0.4659090909090909,0.6325447820782295,34,completed
0.55,0.8,1.2,5.0,0.3,4.0,0.3691275167785235,0.7516778523489933,0.4607371424417373,0.4810606060606061,0.6393662611098646,34,completed
0.55,0.8,1.2,5.0,0.4,2.0,0.3825503355704698,0.7651006711409396,0.4584079292629464,0.4583333333333333,0.6424086552038197,34,completed
0.55,0.8,1.2,5.0,0.4,4.0,0.37583892617449666,0.7449664429530202,0.4604638473565359,0.4659090909090909,0.6322544534249375,34,completed
0.55,0.8,1.2,7.0,0.2,2.0,0.37919463087248323,0.7718120805369127,0.49029309471189797,0.5151515151515151,0.6641761702948303,34,completed
0.55,0.8,1.2,7.0,0.2,4.0,0.3691275167785235,0.7751677852348994,0.4795778377945846,0.5151515151515151,0.6640465417301595,34,completed
0.55,0.8,1.2,7.0,0.3,2.0,0.3825503355704698,0.7550335570469798,0.46276188624695624,0.4696969696969697,0.6395119054169731,34,completed
0.55,0.8,1.2,7.0,0.3,4.0,0.3724832214765101,0.7550335570469798,0.474435490094102,0.4734848484848485,0.642604201943978,34,completed
0.55,0.8,1.2,7.0,0.4,2.0,0.3691275167785235,0.7449664429530202,0.4528029629338219,0.45454545454545453,0.6284495492676674,34,completed
0.55,0.8,1.2,7.0,0.4,4.0,0.37583892617449666,0.7416107382550335,0.4635517029564624,0.4696969696969697,0.6316161774837066,34,completed
0.55,0.8,1.5,3.0,0.2,2.0,0.36577181208053694,0.7684563758389261,0.46409281696660665,0.4772727272727273,0.6493469343512224,34,completed
0.55,0.8,1.5,3.0,0.2,4.0,0.36577181208053694,0.785234899328859,0.4691945210202133,0.4734848484848485,0.6596768134983277,34,completed
0.55,0.8,1.5,3.0,0.3,2.0,0.3724832214765101,0.7651006711409396,0.4622929338256935,0.4659090909090909,0.6447008076315206,34,completed
0.55,0.8,1.5,3.0,0.3,4.0,0.35906040268456374,0.7651006711409396,0.45524562994867335,0.4696969696969697,0.6440489226136924,34,completed
0.55,0.8,1.5,3.0,0.4,2.0,0.3724832214765101,0.7583892617449665,0.4522481316633101,0.4734848484848485,0.6401801530766116,34,completed
0.55,0.8,1.5,3.0,0.4,4.0,0.36577181208053694,0.7516778523489933,0.44997102208848977,0.4621212121212121,0.6334251582513364,34,completed
0.55,0.8,1.5,5.0,0.2,2.0,0.3691275167785235,0.7818791946308725,0.4866705123907898,0.5151515151515151,0.6694919222869845,34,completed
0.55,0.8,1.5,5.0,0.2,4.0,0.3724832214765101,0.7684563758389261,0.47990723164890153,0.5037878787878788,0.6578128475907117,34,completed
0.55,0.8,1.5,5.0,0.3,2.0,0.35906040268456374,0.7718120805369127,0.4722823633417738,0.48863636363636365,0.6552709937177752,34,completed
0.55,0.8,1.5,5.0,0.3,4.0,0.3624161073825503,0.7684563758389261,0.476534043973638,0.5037878787878788,0.657138210055659,34,completed
0.55,0.8,1.5,5.0,0.4,2.0,0.3624161073825503,0.7516778523489933,0.4511846606606345,0.4583333333333333,0.6329103102081896,34,completed
0.55,0.8,1.5,5.0,0.4,4.0,0.36577181208053694,0.7583892617449665,0.4712682531773831,0.4962121212121212,0.6485296319248807,34,completed
0.55,0.8,1.5,7.0,0.2,2.0,0.36577181208053694,0.7885906040268457,0.4847511866321928,0.5113636363636364,0.6723773270152732,34,completed
0.55,0.8,1.5,7.0,0.2,4.0,0.37583892617449666,0.7885906040268457,0.4832863147924662,0.5189393939393939,0.6735995041624794,34,completed
0.55,0.8,1.5,7.0,0.3,2.0,0.36577181208053694,0.7583892617449665,0.47172658443779686,0.49242424242424243,0.6478637224193877,34,completed
0.55,0.8,1.5,7.0,0.4,2.0,0.3691275167785235,0.7483221476510067,0.46285442921338493,0.4734848484848485,0.6362611441302507,34,completed
0.55,0.8,1.5,7.0,0.3,4.0,0.36577181208053694,0.7348993288590604,0.47882016785470066,0.5037878787878788,0.6374612066439521,34,completed
0.55,0.8,1.5,7.0,0.4,4.0,0.3724832214765101,0.7416107382550335,0.4698403957473561,0.49242424242424243,0.6374193705873399,34,completed
0.55,0.8,1.8,3.0,0.2,2.0,0.3724832214765101,0.7818791946308725,0.4728590357151921,0.5037878787878788,0.6644568996791376,34,completed
0.55,0.8,1.8,3.0,0.2,4.0,0.37583892617449666,0.7953020134228188,0.4852199367884934,0.5075757575757576,0.6757403469265415,34,completed
0.55,0.8,1.8,3.0,0.3,2.0,0.3691275167785235,0.7785234899328859,0.4748519391816442,0.48484848484848486,0.6590541787657573,34,completed
0.55,0.8,1.8,3.0,0.3,4.0,0.3624161073825503,0.785234899328859,0.47814871807940035,0.4962121212121212,0.6660131074556197,34,completed
0.55,0.8,1.8,3.0,0.4,2.0,0.37583892617449666,0.7651006711409396,0.46425164784910217,0.4810606060606061,0.6481228534665053,34,completed
0.55,0.8,1.8,5.0,0.2,2.0,0.3859060402684564,0.785234899328859,0.4886281896368609,0.5113636363636364,0.6711393047974149,34,completed
0.55,0.8,1.8,3.0,0.4,4.0,0.36577181208053694,0.7583892617449665,0.4621096342056882,0.4810606060606061,0.6436676051002388,34,completed
0.55,0.8,1.8,5.0,0.2,4.0,0.3691275167785235,0.7885906040268457,0.48967009083267077,0.5227272727272727,0.675633835128096,34,completed
0.55,0.8,1.8,5.0,0.3,2.0,0.37919463087248323,0.7651006711409396,0.4732025261784248,0.4962121212121212,0.652943332162673,34,completed
0.55,0.8,1.8,5.0,0.3,4.0,0.37583892617449666,0.7919463087248322,0.48881820953391303,0.5037878787878788,0.6736890028992577,34,completed
0.55,0.8,1.8,5.0,0.4,2.0,0.3724832214765101,0.7785234899328859,0.4717056106059038,0.5,0.6614552160809123,34,completed
0.55,0.8,1.8,5.0,0.4,4.0,0.37919463087248323,0.761744966442953,0.47608896108852744,0.48863636363636365,0.6499920448107499,34,completed
0.55,0.8,1.8,7.0,0.2,2.0,0.3724832214765101,0.7885906040268457,0.5106727788434674,0.5416666666666666,0.6836222515181342,34,completed
0.55,0.8,1.8,7.0,0.2,4.0,0.3859060402684564,0.7785234899328859,0.5108559505717241,0.5416666666666666,0.6776186174074097,34,completed
0.55,0.8,1.8,7.0,0.3,2.0,0.3724832214765101,0.7953020134228188,0.49970070678822626,0.5303030303030303,0.6831819554719426,34,completed
0.55,0.8,1.8,7.0,0.3,4.0,0.37919463087248323,0.7818791946308725,0.4993672933555654,0.5227272727272727,0.6735464299950912,34,completed
0.55,0.8,1.8,7.0,0.4,2.0,0.3691275167785235,0.7718120805369127,0.48299697136405395,0.5,0.6596866425949585,34,completed
0.55,0.8,1.8,7.0,0.4,4.0,0.3691275167785235,0.7751677852348994,0.4846115999611957,0.5113636363636364,0.664295718405906,34,completed
0.6,0.0,1.2,3.0,0.2,2.0,0.3422818791946309,0.7885906040268457,0.4942375063762794,0.5984848484848485,0.6916988333883329,34,completed
0.6,0.0,1.2,3.0,0.2,4.0,0.35570469798657717,0.7818791946308725,0.4918536348369722,0.5984848484848485,0.6871952134428877,34,completed
0.6,0.0,1.2,3.0,0.3,2.0,0.3523489932885906,0.7516778523489933,0.48719565402960413,0.5340909090909091,0.6552640240334986,34,completed
0.6,0.0,1.2,3.0,0.3,4.0,0.3523489932885906,0.7718120805369127,0.4906173320817404,0.5568181818181818,0.672574351102132,34,completed
0.6,0.0,1.2,3.0,0.4,2.0,0.33221476510067116,0.7718120805369127,0.469953488397483,0.48484848484848486,0.6540476429713413,34,completed
0.6,0.0,1.2,3.0,0.4,4.0,0.3523489932885906,0.7550335570469798,0.4694959777794194,0.48484848484848486,0.6438890267537687,34,completed
0.6,0.0,1.2,5.0,0.2,2.0,0.348993288590604,0.761744966442953,0.5263653295931371,0.6666666666666666,0.6956533791177325,34,completed
0.6,0.0,1.2,5.0,0.2,4.0,0.3523489932885906,0.7684563758389261,0.5285166808107808,0.6553030303030303,0.6978377677261179,34,completed
0.6,0.0,1.2,5.0,0.3,2.0,0.3422818791946309,0.761744966442953,0.5051611276733633,0.5606060606060606,0.6702004175216565,34,completed
0.6,0.0,1.2,5.0,0.3,4.0,0.35906040268456374,0.7718120805369127,0.5074906962667168,0.571969696969697,0.6789793269694304,34,completed
0.6,0.0,1.2,5.0,0.4,2.0,0.3523489932885906,0.785234899328859,0.49013531599166826,0.5227272727272727,0.6737134573411035,34,completed
0.6,0.0,1.2,5.0,0.4,4.0,0.34563758389261745,0.7651006711409396,0.4864996513720259,0.5378787878787878,0.6639360905347265,34,completed
0.6,0.0,1.2,7.0,0.2,2.0,0.348993288590604,0.7483221476510067,0.5566609750392292,0.6931818181818182,0.6989618472348135,34,completed
0.6,0.0,1.2,7.0,0.2,4.0,0.35570469798657717,0.7583892617449665,0.5605033561965721,0.7159090909090909,0.7103160464681124,34,completed
0.6,0.0,1.2,7.0,0.3,2.0,0.3624161073825503,0.7718120805369127,0.5336079739807433,0.6174242424242424,0.6932936916031449,34,completed
0.6,0.0,1.2,7.0,0.3,4.0,0.35906040268456374,0.761744966442953,0.5312616759517408,0.6439393939393939,0.6920871938439987,34,completed
0.6,0.0,1.2,7.0,0.4,2.0,0.35906040268456374,0.7348993288590604,0.5090251329834207,0.5568181818181818,0.6541082602757567,34,completed
0.6,0.0,1.2,7.0,0.4,4.0,0.3523489932885906,0.7583892617449665,0.510009604287289,0.5606060606060606,0.6691566900256498,34,completed
0.6,0.0,1.5,3.0,0.2,2.0,0.3523489932885906,0.7550335570469798,0.49429876019786456,0.625,0.6768798862677607,34,completed
0.6,0.0,1.5,3.0,0.2,4.0,0.3389261744966443,0.7416107382550335,0.5082630433481318,0.6401515151515151,0.6746493546529495,34,completed
0.6,0.0,1.5,3.0,0.3,2.0,0.3422818791946309,0.7550335570469798,0.4809355187741148,0.5757575757575758,0.6643587531345261,34,completed
0.6,0.0,1.5,3.0,0.3,4.0,0.348993288590604,0.7516778523489933,0.49123244594908616,0.5795454545454546,0.6651622915083042,34,completed
0.6,0.0,1.5,3.0,0.4,2.0,0.3422818791946309,0.7483221476510067,0.4799264748182505,0.553030303030303,0.6555846441603148,34,completed
0.6,0.0,1.5,3.0,0.4,4.0,0.3422818791946309,0.7550335570469798,0.4806824339744063,0.553030303030303,0.6597626816291298,34,completed
0.6,0.0,1.5,5.0,0.2,2.0,0.32550335570469796,0.7550335570469798,0.5362856242582624,0.7348484848484849,0.7072469560495374,34,completed
0.6,0.0,1.5,5.0,0.2,4.0,0.33221476510067116,0.7516778523489933,0.5344174865349679,0.7348484848484849,0.7048599056860865,34,completed
0.6,0.0,1.5,5.0,0.3,2.0,0.33557046979865773,0.761744966442953,0.5099205370280044,0.6439393939393939,0.6878189660592515,34,completed
0.6,0.0,1.5,5.0,0.3,4.0,0.3523489932885906,0.7751677852348994,0.5299899796060491,0.6477272727272727,0.700644121607604,34,completed
0.6,0.0,1.5,5.0,0.4,2.0,0.34563758389261745,0.7449664429530202,0.5016865619662839,0.5909090909090909,0.6654989963468871,34,completed
0.6,0.0,1.5,5.0,0.4,4.0,0.32550335570469796,0.7248322147651006,0.5052696466378411,0.5833333333333334,0.6526199248532953,34,completed
0.6,0.0,1.5,7.0,0.2,2.0,0.348993288590604,0.7550335570469798,0.5606428076409432,0.7651515151515151,0.7181789987866796,34,completed
0.6,0.0,1.5,7.0,0.2,4.0,0.3288590604026846,0.7416107382550335,0.5666800490646068,0.7575757575757576,0.709817604281093,34,completed
0.6,0.0,1.5,7.0,0.3,2.0,0.34563758389261745,0.738255033557047,0.5455773167258169,0.6856060606060606,0.6891896956006037,34,completed
0.6,0.0,1.5,7.0,0.3,4.0,0.33557046979865773,0.7583892617449665,0.5480680946304857,0.678030303030303,0.7002532365791375,34,completed
0.6,0.0,1.5,7.0,0.4,2.0,0.3422818791946309,0.7281879194630873,0.5274869479566615,0.6325757575757576,0.6689252927843361,34,completed
0.6,0.0,1.5,7.0,0.4,4.0,0.34563758389261745,0.7281879194630873,0.5261044918605672,0.6401515151515151,0.6701639530802688,34,completed
0.6,0.0,1.8,3.0,0.2,2.0,0.3187919463087248,0.7416107382550335,0.5122090373841737,0.7613636363636364,0.6996809777025821,34,completed
0.6,0.0,1.8,3.0,0.2,4.0,0.35906040268456374,0.738255033557047,0.5093513900434472,0.7386363636363636,0.6925505708701903,34,completed
0.6,0.0,1.8,3.0,0.3,2.0,0.33557046979865773,0.7214765100671141,0.4892738490268451,0.6704545454545454,0.6648315849365466,34,completed
0.6,0.0,1.8,3.0,0.3,4.0,0.3389261744966443,0.738255033557047,0.5094643349099158,0.6893939393939394,0.6827246749949993,34,completed
0.6,0.0,1.8,3.0,0.4,2.0,0.3422818791946309,0.738255033557047,0.4919027444171478,0.6477272727272727,0.6708790235631124,34,completed
0.6,0.0,1.8,3.0,0.4,4.0,0.3221476510067114,0.7449664429530202,0.49728675149893753,0.6628787878787878,0.6790129736473571,34,completed
0.6,0.0,1.8,5.0,0.2,2.0,0.31543624161073824,0.7281879194630873,0.5410159833932158,0.8068181818181818,0.706479584720132,34,completed
0.6,0.0,1.8,5.0,0.2,4.0,0.3221476510067114,0.7248322147651006,0.53923252181934,0.7840909090909091,0.6995640150411102,34,completed
0.6,0.0,1.8,5.0,0.3,2.0,0.32550335570469796,0.7516778523489933,0.5431316229475666,0.7348484848484849,0.7066027329686062,34,completed
0.6,0.0,1.8,5.0,0.3,4.0,0.3288590604026846,0.738255033557047,0.5409289669780301,0.7651515151515151,0.7041691165601374,34,completed
0.6,0.0,1.8,5.0,0.4,2.0,0.3288590604026846,0.761744966442953,0.5320964620514882,0.7007575757575758,0.7036177874275846,34,completed
0.6,0.0,1.8,5.0,0.4,4.0,0.32550335570469796,0.738255033557047,0.532227240575196,0.7083333333333334,0.6910651349159341,34,completed
0.6,0.0,1.8,7.0,0.2,2.0,0.31543624161073824,0.7080536912751678,0.567509089893562,0.821969696969697,0.7027279721377525,34,completed
0.6,0.0,1.8,7.0,0.2,4.0,0.35570469798657717,0.7214765100671141,0.5852188164587943,0.8257575757575758,0.7150811844835425,34,completed
0.6,0.0,1.8,7.0,0.3,2.0,0.3422818791946309,0.7550335570469798,0.5849781268146552,0.8106060606060606,0.732136971712331,34,completed
0.6,0.0,1.8,7.0,0.3,4.0,0.3389261744966443,0.7516778523489933,0.5700237910686657,0.7954545454545454,0.7241023787140382,34,completed
0.6,0.0,1.8,7.0,0.4,2.0,0.32550335570469796,0.7449664429530202,0.5601348581426632,0.7462121212121212,0.7082492616427689,34,completed
0.6,0.0,1.8,7.0,0.4,4.0,0.3187919463087248,0.7315436241610739,0.5600058635548245,0.7613636363636364,0.7032000744803365,34,completed
0.6,0.2,1.2,3.0,0.2,2.0,0.3523489932885906,0.7885906040268457,0.49598083382963054,0.5568181818181818,0.6837141655456699,34,completed
0.6,0.2,1.2,3.0,0.2,4.0,0.3624161073825503,0.7953020134228188,0.500294538245578,0.5606060606060606,0.6893613278240189,34,completed
0.6,0.2,1.2,3.0,0.3,2.0,0.36577181208053694,0.761744966442953,0.4681941272991359,0.48863636363636365,0.6484130780528716,34,completed
0.6,0.2,1.2,3.0,0.3,4.0,0.3523489932885906,0.7919463087248322,0.48103604479205875,0.5037878787878788,0.6721325699508868,34,completed
0.6,0.2,1.2,3.0,0.4,2.0,0.348993288590604,0.7751677852348994,0.46200072576714,0.4810606060606061,0.6537129375064888,34,completed
0.6,0.2,1.2,3.0,0.4,4.0,0.35570469798657717,0.7516778523489933,0.45915250916463185,0.4772727272727273,0.6382917586968678,34,completed
0.6,0.2,1.2,5.0,0.2,2.0,0.3422818791946309,0.761744966442953,0.5002934375084124,0.5757575757575758,0.6722571825189694,34,completed
0.6,0.2,1.2,5.0,0.2,4.0,0.3724832214765101,0.7953020134228188,0.5234973812823815,0.5833333333333334,0.6985473509768343,34,completed
0.6,0.2,1.2,5.0,0.3,2.0,0.3523489932885906,0.7919463087248322,0.4949115405849996,0.5189393939393939,0.677937972139778,34,completed
0.6,0.2,1.2,5.0,0.3,4.0,0.3422818791946309,0.785234899328859,0.504503358496824,0.5416666666666666,0.6803749446300136,34,completed
0.6,0.2,1.2,5.0,0.4,2.0,0.3523489932885906,0.7651006711409396,0.4888768506427125,0.48863636363636365,0.654563045540379,34,completed
0.6,0.2,1.2,5.0,0.4,4.0,0.35906040268456374,0.7718120805369127,0.4797238439850239,0.5,0.6590320171191524,34,completed
0.6,0.2,1.2,7.0,0.2,2.0,0.35906040268456374,0.7684563758389261,0.5408595188172145,0.6287878787878788,0.6950033050243742,34,completed
0.6,0.2,1.2,7.0,0.2,4.0,0.3691275167785235,0.7818791946308725,0.5450135717566859,0.6401515151515151,0.7061605341601638,34,completed
0.6,0.2,1.2,7.0,0.3,2.0,0.3624161073825503,0.7718120805369127,0.5168041374625677,0.5643939393939394,0.6793268636934491,34,completed
0.6,0.2,1.2,7.0,0.3,4.0,0.3624161073825503,0.7953020134228188,0.5136592959977938,0.5416666666666666,0.6882464005865834,34,completed
